date/time	settlement id	type	order id	sku	quantity	marketplace	fulfillment	order city	order state	order postal	product sales	shipping credits	gift wrap credits	promotional rebates	sales tax collected	selling fees	fba fees	other transaction fees	other	total	description
2016-10-23	6211335141	Order	116-7579555-6817005	X96-ICG-L8F	1	amazon.com	Amazon	LARAMIE	WYOMING	82072-3128	304.97	8.14	0	-8.14	0	-45.75	0	0	0	259.22	ScaleBlaster SB-175 Water Conditioning System
2016-10-24	6211335141	Order	107-6634786-4980256	NC7-2TZ-LIG	1	amazon.com	Amazon	JOINT BASE LEWIS MCCHORD	WA	98433-1090	8.77	0	0	0	0	-1.32	-4.01	0	0	3.44	Office Depot(R) Brand Twin-Pocket Portfolios With Fasteners, Light Blue, Pack Of 10
2016-10-25	6211335141	Service Fee									0	0	0	0	0	0	0	0	-39.99	-39.99	Subscription Fee
2016-10-26	6211335141	Order	002-3585131-0025868	VXP-0S0-8KP	1	amazon.com	Amazon	HARWICH	MA	02645-2204	148.99	0	0	0	0	-11.92	-10.44	0	0	126.63	Funai Corp. DV220FX5 Dual Deck DVD and VHS Player
2016-10-26	6211335141	Service Fee									0	0	0	0	0	0	0	0	-0.30	-0.30	FBA Inventory Placement Service Fee
2016-10-26	6211335141	Order	103-8437839-2557833	X96-ICG-L8F	1	amazon.com	Amazon	BOTKINS	OH	45306-9717	305.98	8.14	0	-8.14	0	-45.90	0	0	0	260.08	ScaleBlaster SB-175 Water Conditioning System
2016-10-27	6211335141	Service Fee									0	0	0	0	0	0	0	0	-0.90	-0.90	FBA Inventory Placement Service Fee
2016-10-28	6211335141	Order	113-3221291-4308211	VXP-0S0-8KP	1	amazon.com	Amazon	BROOKLYN	NY	11219-2838	148.99	0	0	0	0	-11.92	-10.44	0	0	126.63	Funai Corp. DV220FX5 Dual Deck DVD and VHS Player
2016-10-29	6211335141	Order	002-0794923-4333059	VXP-0S0-8KP	1	amazon.com	Amazon	Altamonte Springs	Florida	32701	148.99	0	0	0	0	-11.92	-10.44	0	0	126.63	Funai Corp. DV220FX5 Dual Deck DVD and VHS Player
2016-10-29	6211335141	Order	111-9842017-6161801	VXP-0S0-8KP	1	amazon.com	Amazon	PROSPECT HEIGHTS	IL	60070-1462	149.39	0	0	0	0	-11.95	-10.44	0	0	127.00	Funai Corp. DV220FX5 Dual Deck DVD and VHS Player
2016-10-29	6211335141	Service Fee									0	0	0	0	0	0	0	0	-0.30	-0.30	FBA Inventory Placement Service Fee
2016-10-30	6211335141	Order	108-0182299-1825847	4E1-LWO-ZYQ	1	amazon.com	Amazon	SPRINGFIELD GARDENS	NY	11413-4001	214.99	0	0	0	0	-12.90	-4.79	0	0	197.30	Asus T100Chi-B1-BK(WX) Transformer Book 10.1" Full HD 1080P 2 in 1 Touchscreen laptop
2016-10-31	6211335141	Order	108-6191720-3424218	X96-ICG-L8F	1	amazon.com	Amazon	NATICK	MA	01760-1802	299.79	0	0	0	0	-44.97	-5.18	0	0	249.64	ScaleBlaster SB-175 Water Conditioning System
2016-11-01	6211335141	Order	109-8066074-0317003	VXP-0S0-8KP	1	amazon.com	Amazon	falkville	alabama	35622	149.39	0	0	0	0	-11.95	-10.44	0	0	127.00	Funai Corp. DV220FX5 Dual Deck DVD and VHS Player
2016-11-01	6211335141	Order	116-3997033-7193032	NQ-C1G4-SCM6	1	amazon.com	Amazon	AUSTIN	TX	78705-3133	79.98	0	0	0	0	-12.00	-16.29	0	0	51.69	Magic Bullet NutriBullet 12-Piece High-Speed Blender/Mixer System
2016-11-01	6211335141	Service Fee									0	0	0	0	0	0	0	0	-1.20	-1.20	FBA Inventory Placement Service Fee
2016-11-01	6211335141	Service Fee									0	0	0	0	0	0	0	0	-0.60	-0.60	FBA Inventory Placement Service Fee
2016-11-01	6211335141	Order	109-5807936-7424203	DG7-LBB-FWV	1	amazon.com	Amazon	MOIRA	NY	12957-2204	338.95	4.49	0	-4.49	0	-28.47	-8.74	0	0	301.74	PlayStation 4 500GB Console - Uncharted 4 Limited Edition Bundle
2016-11-03	6219905791	Order	112-3302185-1975466	DG7-LBB-FWV	1	amazon.com	Amazon	ENCINITAS	CA	92024-3744	338.95	4.49	0	-4.49	0	-28.47	-8.74	0	0	301.74	PlayStation 4 500GB Console - Uncharted 4 Limited Edition Bundle
2016-11-03	6219905791	Transfer									0	0	0	0	0	0	0	0	-2,174.26	-2,174.26	To your account ending in: 2921, Federal ACH Trace ID: 091000013923827
2016-11-03	6219905791	Adjustment		9N-F8I8-WATQ	1						0	0	0	0	0	0	0	0	99.24	99.24	FBA Inventory Reimbursement - Lost:Warehouse
2016-11-03	6219905791	Adjustment		8A-9MOM-9NJG	2						0	0	0	0	0	0	0	0	234.00	234.00	FBA Inventory Reimbursement - Lost:Warehouse
2016-11-03	6219905791	Adjustment		51-H58T-ABS8	1						0	0	0	0	0	0	0	0	282.93	282.93	FBA Inventory Reimbursement - Damaged:Warehouse
2016-11-04	6219905791	Adjustment	106-4246570-5626644	M2-3ZDH-IX9U	1						0	0	0	0	0	0	0	0	150.58	150.58	FBA Inventory Reimbursement - Customer Service Issue
2016-11-05	6219905791	Service Fee									0	0	0	0	0	0	0	0	-0.30	-0.30	FBA Inventory Placement Service Fee
2016-11-08	6219905791	Adjustment		E9R-T8C-BVW	1						0	0	0	0	0	0	0	0	0.38	0.38	FBA Inventory Reimbursement - Damaged:Warehouse
2016-11-08	6219905791	Refund	103-7416089-1641828	P7-DVW1-YFLE	1	amazon.com	Amazon	SPRINGFIELD	OR	97477-3907	-167.99	-5.72	0	5.72	0	10.75	0	0	0	-157.24	Canon PowerShot ELPH 340 HS 16MP Digital Camera (Black)
2016-11-10	6219905791	FBA Inventory Fee									0	0	0	0	0	0	0	0	-8.20	-8.20	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-10	6219905791	Service Fee									0	0	0	0	0	0	0	0	-0.30	-0.30	FBA Inventory Placement Service Fee
2016-11-10	6219905791	FBA Inventory Fee									0	0	0	0	0	0	0	0	-4.50	-4.50	FBA Inventory Storage Fee
2016-11-11	6219905791	FBA Inventory Fee									0	0	0	0	0	0	0	0	-5.42	-5.42	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-13	6219905791	Adjustment	109-8415858-1325023	DG7-LBB-FWV	1						0	0	0	0	0	0	0	0	292.58	292.58	FBA Inventory Reimbursement - Customer Return
2016-11-15	6219905791	Adjustment	116-2094246-7817013								0	0	0	0	0	0	0	0	14.99	14.99	FBA Inventory Reimbursement - Customer Service Issue
2016-11-15	6219905791	Adjustment	113-7636956-5553848								0	0	0	0	0	0	0	0	155.40	155.40	FBA Inventory Reimbursement - Customer Service Issue
2016-11-15	6219905791	Adjustment	116-0332663-6129028								0	0	0	0	0	0	0	0	92.89	92.89	FBA Inventory Reimbursement - Customer Service Issue
2016-11-16	6219905791	FBA Inventory Fee									0	0	0	0	0	0	0	0	-8.79	-8.79	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-16	6219905791	FBA Inventory Fee									0	0	0	0	0	0	0	0	-7.41	-7.41	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-17	6229088411	Transfer									0	0	0	0	0	0	0	0	-1,432.57	-1,432.57	To your account ending in: 2921, Federal ACH Trace ID: 091000014022592
2016-11-18	6229088411	Order	114-5023309-7329854	KWQ-TP5-EH5	1	amazon.com	Amazon	Eagan	MN	55123	11.25	2.17	0	-2.17	0	-1.00	-3.72	0	0	6.53	BELKIN F3X1982-10 VGA/UXGA MNTR Cable with Audio
2016-11-18	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-10.83	-10.83	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-19	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-0.50	-0.50	FBA Removal Order: Return Fee
2016-11-20	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-34.00	-34.00	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-22	6229088411	Adjustment	114-6161591-1852208	DP-8Q16-8B3T	1						0	0	0	0	0	0	0	0	81.30	81.30	FBA Inventory Reimbursement - Customer Return
2016-11-23	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-40.98	-40.98	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-23	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-55.94	-55.94	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-23	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-11.14	-11.14	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-24	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-8.69	-8.69	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-25	6229088411	Service Fee									0	0	0	0	0	0	0	0	-39.99	-39.99	Subscription Fee
2016-11-25	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-10.54	-10.54	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-25	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-32.47	-32.47	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-25	6229088411	Service Fee									0	0	0	0	0	0	0	0	-0.90	-0.90	FBA Inventory Placement Service Fee
2016-11-25	6229088411	Order	113-4619486-1247432	ZR0-MOY-SLJ	1	amazon.com	Seller	PORTLAND	OR	97230-3458	985.00	0	0	0	0	-78.80	0	0	0	906.20	LG 65UH6030 - 65-Inch 4K UHD Smart LED TV w/ webOS 3.0 Essential Accessory Bundle includes TV, Screen Cleaning Kit 6 Outlet Power Strip with Dual USB
2016-11-25	6229088411	Order	105-9735104-2501806	0K0-TIJ-54V	1	amazon.com	Seller	Mount Vernon	WA	98273-9430	395.00	0	0	0	0	-31.60	0	0	0	363.40	VIZIO D50-D1 50-Inch 1080p Smart LED TV (2016 Model)
2016-11-25	6229088411	Order	102-1083980-6406600	0K0-TIJ-54V	1	amazon.com	Seller	CANNON FALLS	MN	55009-6102	395.00	0	0	0	0	-31.60	0	0	0	363.40	VIZIO D50-D1 50-Inch 1080p Smart LED TV (2016 Model)
2016-11-26	6229088411	Order	102-4410966-8576245	VNP-QI3-CEC	1	amazon.com	Amazon	HUNTSVILLE	AL	35801-3109	587.64	0	0	0	0	-88.15	-17.49	0	0	482.00	Brother PE770 5x7 inch Embroidery-only machine with built-in memory, USB port, 6 lettering fonts and 136 built-in designs
2016-11-26	6229088411	Order	109-3761816-5393804	RFF-2JK-742	1	amazon.com	Amazon	Lubbock	TX	79424-4607	137.99	3.99	0	0	0	-18.04	-6.87	0	0	117.07	Datacolor Spyder5PRO - Designed for Serious Photographers and Designers (S5P100)
2016-11-27	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-16.51	-16.51	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-27	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-45.56	-45.56	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-27	6229088411	Order	102-2415475-4865039	XWZ-IMR-COU	1	amazon.com	Amazon	Westland	MI	48186	168.99	0	0	0	0	-13.52	-9.79	0	0	145.68	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-11-27	6229088411	Order	113-7670345-3716224	XWZ-IMR-COU	1	amazon.com	Amazon	SANTA MONICA	CA	90403-1609	168.99	0	0	0	0	-13.52	-9.79	0	0	145.68	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-11-27	6229088411	Order	113-5570669-9885830	XWZ-IMR-COU	1	amazon.com	Amazon	Fairless Hills	PA	19030	168.99	0	0	0	0	-13.52	-9.79	0	0	145.68	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-11-27	6229088411	Order	112-4055934-7173049	ZR0-MOY-SLJ	1	amazon.com	Seller	BAY CITY	MI	48706-2421	985.00	0	0	0	0	-78.80	0	0	0	906.20	LG 65UH6030 - 65-Inch 4K UHD Smart LED TV w/ webOS 3.0 Essential Accessory Bundle includes TV, Screen Cleaning Kit 6 Outlet Power Strip with Dual USB
2016-11-27	6229088411	Order	109-8255468-9903447	XWZ-IMR-COU	1	amazon.com	Amazon	Canal Winchester	ohio	43110	168.99	0	0	0	0	-13.52	-9.79	0	0	145.68	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-11-27	6229088411	Order	114-5658874-9645810	XWZ-IMR-COU	1	amazon.com	Amazon	victoria	tx	77904	168.99	0	0	0	0	-13.52	-9.79	0	0	145.68	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-11-27	6229088411	Order	002-4687568-5262666	VY8-4FT-HNK	1	amazon.com	Amazon	Haymarket	VA	20169	150.00	0	0	0	0	-22.50	-12.94	0	0	114.56	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-27	6229088411	Service Fee									0	0	0	0	0	0	0	0	-0.30	-0.30	FBA Inventory Placement Service Fee
2016-11-27	6229088411	Order	105-3735549-3219402	VY8-4FT-HNK	1	amazon.com	Amazon	Detroit	MI	48223-2334	148.99	0	0	0	0	-22.35	-12.94	0	0	113.70	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-27	6229088411	Order	109-3277721-5389041	VNP-QI3-CEC	1	amazon.com	Amazon	BINGHAMTON	NY	13901-6017	587.64	0	0	0	0	-88.15	-17.49	0	0	482.00	Brother PE770 5x7 inch Embroidery-only machine with built-in memory, USB port, 6 lettering fonts and 136 built-in designs
2016-11-28	6229088411	Order	107-4778167-1205014	XWZ-IMR-COU	1	amazon.com	Amazon	Troy	TN	38260	168.99	0	0	0	0	-13.52	-9.79	0	0	145.68	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-11-28	6229088411	Order	113-9688033-6799447	VY8-4FT-HNK	1	amazon.com	Amazon	MONTGOMERY	INDIANA	47558-5244	148.99	11.54	0	-11.54	0	-22.35	-12.94	0	0	113.70	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-28	6229088411	Order	111-1326597-0762602	VY8-4FT-HNK	1	amazon.com	Amazon	LEES SUMMIT	MO	64064-1671	148.99	0	0	0	0	-22.35	-12.94	0	0	113.70	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-28	6229088411	Order	102-8575014-4721048	VY8-4FT-HNK	1	amazon.com	Amazon	TROY	TX	76579-2614	149.99	0	0	0	0	-22.50	-12.94	0	0	114.55	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-28	6229088411	Order	108-0898363-2016243	VY8-4FT-HNK	1	amazon.com	Amazon	MOREHEAD CITY	NC	28557-3126	148.99	0	0	0	0	-22.35	-12.94	0	0	113.70	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-28	6229088411	Order	103-0810025-1596212	VY8-4FT-HNK	1	amazon.com	Amazon	TUCSON	AZ	85745-9002	148.99	0	0	0	0	-22.35	-12.94	0	0	113.70	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-28	6229088411	Order	108-4823327-8197830	VY8-4FT-HNK	1	amazon.com	Amazon	VENTURA	CA	93003-2154	150.00	11.54	0	-11.54	0	-22.50	-12.94	0	0	114.56	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-28	6229088411	Order	106-1074307-8741828	VY8-4FT-HNK	1	amazon.com	Amazon	TYLER	TEXAS	75703-5864	148.99	0	0	0	0	-22.35	-12.94	0	0	113.70	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-28	6229088411	Order	106-9215122-3392262	VY8-4FT-HNK	1	amazon.com	Amazon	CORPUS CHRISTI	TX	78412-3840	148.99	0	0	0	0	-22.35	-12.94	0	0	113.70	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-28	6229088411	Order	002-1742897-9161068	VY8-4FT-HNK	1	amazon.com	Amazon	RENO	NV	89519-7391	148.99	0	0	0	0	-22.35	-12.94	0	0	113.70	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-29	6229088411	Order	106-7548943-7696203	XWZ-IMR-COU	1	amazon.com	Amazon	WABASSO	MINNESOTA	56293	178.99	0	0	0	0	-14.32	-9.79	0	0	154.88	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-11-29	6229088411	Order	113-1556890-9089847	VY8-4FT-HNK	1	amazon.com	Amazon	APO	AP	96271-5545	150.00	0	0	0	0	-22.50	-12.94	0	0	114.56	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-29	6229088411	Order	110-0779864-3288265	Q33-9ML-O2I	1	amazon.com	Amazon	BRUNSWICK	OH	44212-4759	59.98	0	0	0	0	-9.00	-4.07	0	0	46.91	Aluratek 10" Digital Photo Frame with 4GB Video Support, Black (ADMPF410T)
2016-11-29	6229088411	Order	102-5569314-7968219	XWZ-IMR-COU	1	amazon.com	Amazon	PLYMOUTH	MA	02360-6326	178.99	0	0	0	0	-14.32	-9.79	0	0	154.88	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-11-29	6229088411	Order	107-2947260-2860221	VY8-4FT-HNK	1	amazon.com	Amazon	CHANDLER	AZ	85224-7556	148.99	0	0	0	0	-22.35	-12.94	0	0	113.70	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-29	6229088411	Order	103-4508396-2394646	VY8-4FT-HNK	1	amazon.com	Amazon	EAGLE CREEK	OREGON	97022-8772	148.99	0	0	0	0	-22.35	-12.94	0	0	113.70	Keurig K475 Single Serve Programmable K- Cup Pod Coffee Maker with 12 oz brew size and temperature control, Vintage Red
2016-11-30	6229088411	Order	113-2404444-0038622	GIT-TKA-L8U	1	amazon.com	Amazon	Orlando	Florida	32801	345.55	0	0	0	0	-27.64	0	0	0	317.91	Linksys AC5400 Tri Band Wireless Router (Max Stream EA9500)
2016-11-30	6229088411	Order	112-7930879-6707407	XWZ-IMR-COU	1	amazon.com	Amazon	STATEN ISLAND	NEW YORK	10312-4155	177.99	0	0	0	0	-14.24	-9.79	0	0	153.96	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-11-30	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-43.63	-43.63	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-30	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-40.66	-40.66	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-30	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-49.47	-49.47	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-30	6229088411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-4.43	-4.43	FBA Amazon-Partnered Carrier Shipment Fee
2016-11-30	6229088411	Order	110-5734351-5000232	XWZ-IMR-COU	1	amazon.com	Amazon	Westville	IN	46391-9533	178.99	11.03	0	-11.03	0	-14.32	-9.79	0	0	154.88	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-11-30	6229088411	Refund	108-0182299-1825847	4E1-LWO-ZYQ	1	amazon.com	Amazon	SPRINGFIELD GARDENS	NY	11413-4001	-214.99	0	0	0	0	10.32	0	0	0	-204.67	Asus T100Chi-B1-BK(WX) Transformer Book 10.1" Full HD 1080P 2 in 1 Touchscreen laptop
2016-11-30	6229088411	Order	104-8493942-8325847	VNP-QI3-CEC	1	amazon.com	Amazon	OGDENSBURG	NY	13669-2208	587.64	16.62	0	-16.62	0	-88.15	-17.49	0	0	482.00	Brother PE770 5x7 inch Embroidery-only machine with built-in memory, USB port, 6 lettering fonts and 136 built-in designs
2016-12-01	6238413411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-38.77	-38.77	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-01	6238413411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-24.19	-24.19	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-01	6238413411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-12.86	-12.86	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-01	6238413411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-3.80	-3.80	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-01	6238413411	Order	105-0569615-2797008	XWZ-IMR-COU	1	amazon.com	Amazon	Marysville	CA	95901	177.99	0	0	0	0	-14.24	-9.79	0	0	153.96	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-01	6238413411	Service Fee									0	0	0	0	0	0	0	0	-1.50	-1.50	FBA Inventory Placement Service Fee
2016-12-01	6238413411	Order	113-1535703-5421836	XWZ-IMR-COU	1	amazon.com	Amazon	BENTON CITY	WA	99320-5633	177.99	0	0	0	0	-14.24	-9.79	0	0	153.96	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-01	6238413411	Order	104-3369231-9645821	XWZ-IMR-COU	1	amazon.com	Amazon	VERONA	NEW YORK	13478-2405	168.99	0	0	0	0	-13.52	-9.79	0	0	145.68	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-01	6238413411	Transfer									0	0	0	0	0	0	0	0	-6,991.62	-6,991.62	To your account ending in: 2921, Federal ACH Trace ID: 091000015499997
2016-12-02	6238413411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-117.02	-117.02	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-02	6238413411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-77.78	-77.78	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-02	6238413411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-4.15	-4.15	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-02	6238413411	Order	102-3903742-9015463	XWZ-IMR-COU	1	amazon.com	Amazon	KEWASKUM	WI	53040-9448	177.99	11.03	0	-11.03	0	-14.24	-9.79	0	0	153.96	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-02	6238413411	Order	109-8711708-5789840	XWZ-IMR-COU	1	amazon.com	Amazon	CHICAGO	IL	60637-1823	178.99	0	0	0	0	-14.32	-9.79	0	0	154.88	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-02	6238413411	Order	103-9833024-6406655	XWZ-IMR-COU	1	amazon.com	Amazon	windermere	florida	34786	178.99	0	0	0	0	-14.32	-9.79	0	0	154.88	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-03	6238413411	Order	106-5318804-6915404	GIT-TKA-L8U	1	amazon.com	Amazon	PLAINFIELD	INDIANA	46168-7408	345.55	0	0	0	0	-27.64	0	0	0	317.91	Linksys AC5400 Tri Band Wireless Router (Max Stream EA9500)
2016-12-03	6238413411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-57.14	-57.14	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-03	6238413411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-3.64	-3.64	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-03	6238413411	Order	107-6120244-7713045	DJR-EAJ-9EG	1	amazon.com	Amazon	Waynesboro	Mississippi	39367	256.99	0	0	0	0	-20.56	-9.44	0	0	226.99	Sanyo DVD Recorder/VCR Combo 2-way recording
2016-12-03	6238413411	Order	002-1005303-9330663	XWZ-IMR-COU	1	amazon.com	Amazon	BROWNSVILLE	TX	78521-8919	178.99	0	0	0	0	-14.32	-9.79	0	0	154.88	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-04	6238413411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-3.36	-3.36	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-04	6238413411	FBA Inventory Fee									0	0	0	0	0	0	0	0	-28.93	-28.93	FBA Amazon-Partnered Carrier Shipment Fee
2016-12-04	6238413411	Order	113-8525753-8150615	YOQ-YQO-RR6	1	amazon.com	Amazon	ROTONDA WEST	FL	33947-2254	115.00	0	0	0	0	-17.25	-11.19	0	0	86.56	Keurig K50 The All Purposed Coffee Maker (Rhubarb)
2016-12-04	6238413411	Service Fee									0	0	0	0	0	0	0	0	-1.20	-1.20	FBA Inventory Placement Service Fee
2016-12-04	6238413411	Order	102-6006198-6437818	YOQ-YQO-RR6	1	amazon.com	Amazon	PENSACOLA	FL	32507-3722	115.00	0	0	0	0	-17.25	-11.19	0	0	86.56	Keurig K50 The All Purposed Coffee Maker (Rhubarb)
2016-12-04	6238413411	Order	106-5318804-6915404	GIT-TKA-L8U	1	amazon.com	Amazon	PLAINFIELD	INDIANA	46168-7408	345.55	0	0	0	0	-27.64	0	0	0	317.91	Linksys AC5400 Tri Band Wireless Router (Max Stream EA9500)
2016-12-04	6238413411	Order	113-3900563-3288208	XWZ-IMR-COU	1	amazon.com	Amazon	GLADSTONE	OR	97027-1127	178.99	0	0	0	0	-14.32	-9.79	0	0	154.88	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-04	6238413411	Order	112-6223786-0008261	XWZ-IMR-COU	1	amazon.com	Amazon	BROOKS	MN	56715-9379	178.99	0	0	0	0	-14.32	-9.79	0	0	154.88	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-05	6238413411	Order	111-2044455-6971434	YOQ-YQO-RR6	1	amazon.com	Amazon	North Myrtle Beach	South Carolina	29582	115.00	0	0	0	0	-17.25	-11.19	0	0	86.56	Keurig K50 The All Purposed Coffee Maker (Rhubarb)
2016-12-05	6238413411	Order	111-5244788-6386611	YOQ-YQO-RR6	1	amazon.com	Amazon	NORTH LAWRENCE	OH	44666-9786	115.00	0	0	0	0	-17.25	-11.19	0	0	86.56	Keurig K50 The All Purposed Coffee Maker (Rhubarb)
2016-12-05	6238413411	Order	104-8179881-7436242	XWZ-IMR-COU	1	amazon.com	Amazon	Kent	Ohio	44240	178.99	0	0	0	0	-14.32	-9.79	0	0	154.88	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-05	6238413411	Order	111-5136098-5681812	YOQ-YQO-RR6	1	amazon.com	Amazon	KALAMAZOO	MI	49048-9219	115.00	0	0	0	0	-17.25	-11.19	0	0	86.56	Keurig K50 The All Purposed Coffee Maker (Rhubarb)
2016-12-05	6238413411	Order	110-0366144-7569834	XWZ-IMR-COU	1	amazon.com	Amazon	Neoga	IL	62447	178.99	0	0	0	0	-14.32	-9.79	0	0	154.88	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-05	6238413411	Order	114-5139200-1110619	XWZ-IMR-COU	1	amazon.com	Amazon	Weaverville	CA	96093	178.99	11.03	0	0	0	-14.32	-20.82	0	0	154.88	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-05	6238413411	Order	002-4404105-2270669	XWZ-IMR-COU	1	amazon.com	Amazon	MONTICELLO	AR	71655-8906	178.99	0	0	0	0	-14.32	-9.79	0	0	154.88	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
2016-12-05	6238413411	Order	106-0196449-2773066	XWZ-IMR-COU	1	amazon.com	Amazon	Brooklyn	New York	11214	178.99	0	0	0	0	-14.32	-9.79	0	0	154.88	Sanyo Corp. Dv220f Dual Deck DVD and VHS Player
